T,,#6464ff
P,False,65339,65392,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,65393,66679,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,66680,66768,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,66770,66889,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,66891,67040,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,67041,68654,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,68655,68765,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,68767,68871,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,68873,69013,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,69015,69124,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,69125,69210,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,69211,69312,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,69313,69446,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,69447,69999,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,70000,70159,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,70159,70239,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,70240,70292,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,70294,70425,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,70427,84072,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,84073,84149,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,84151,84222,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,84224,84330,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,84332,84604,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,84606,84776,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,84777,84902,walking backwards,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,84904,85141,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,85142,112259,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112260,112307,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112308,112377,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112378,112410,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112411,112435,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112436,112580,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112581,112717,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112717,112778,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112779,112801,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112802,112909,stepping over a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,112910,122736,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,122737,122830,stepping off a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,122831,122922,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,122923,123175,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,123175,126118,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,126119,126238,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,126239,126278,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,126280,126381,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,126382,126529,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,126529,126926,-9,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,126928,127280,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,127282,128169,-9,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,128170,128281,walking backwards,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,128283,128518,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,128519,128586,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,128588,128701,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,128701,128954,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,128955,129077,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,129078,129199,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,129198,129436,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,129437,131372,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,131373,131546,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,131547,132741,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,132744,132837,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,132839,133044,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,133045,133177,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,133178,133363,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,133364,133465,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,133467,133572,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,133574,134506,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,134507,134609,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,134609,134845,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,134845,135008,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,135008,135205,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,135206,135340,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,135341,135502,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,135506,137748,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,137749,137894,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,137895,138109,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,138110,138293,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,138294,138531,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,138533,138735,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,138737,138940,sitting down,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,138942,140528,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,140532,140638,standing up,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,140640,142770,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,142771,143134,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,143135,143262,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,143263,143665,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,143666,143832,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,143834,143918,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,143920,145296,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,145297,145682,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,145683,145847,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,145849,146332,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,146334,146455,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,146458,146564,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,146567,147933,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,147938,148392,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,148395,148519,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,148522,148974,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,148976,149240,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,149240,149351,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,149352,150586,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,150588,151005,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,151006,151135,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,151136,151663,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,151664,151776,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,151776,151876,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,151876,152006,turning around,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,152007,152102,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,152103,152347,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,152348,152879,-9,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,152881,153064,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153065,153177,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153177,153222,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153223,153460,stepping over a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153461,153551,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153553,153672,stepping off a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153673,153719,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153719,153828,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,153829,154960,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,154961,155099,stepping over a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155101,155120,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155120,155233,stepping off a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155233,155299,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155301,155448,stepping over a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155450,155481,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155482,155625,stepping off a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155626,155675,stepping,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155676,155858,stepping over a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,155859,156035,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,156036,156212,stepping off a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,156213,156271,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,156272,156476,stepping over a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,156477,156573,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,156574,156768,stepping off a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,156769,156870,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,156871,157225,stepping over a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,157226,157333,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,157334,157485,stepping off a step,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,157487,157548,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,157550,157733,turning ,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,157734,157814,standing,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,157815,157922,walking,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,157923,159069,-9,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
P,False,159070,159185,sitting,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08CA03C48>
T,,#6464ff
P,False,45641,45861,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,46154,46207,3,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,46208,46373,0,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,46374,46532,1,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,46803,46844,1,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,46845,47570,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,47771,47817,2,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,47818,47883,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,47884,48150,-9,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,48151,48451,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,48452,48573,1,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,48574,48620,0,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,48715,49561,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,49705,50326,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,50327,50521,1,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,50672,50747,1,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,50748,50797,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,50798,50861,1,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,50863,51476,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
P,False,51657,52154,4,#6464ff,<pyforms_gui.controls.control_event_timeline.events.track.Track object at 0x000001C08C9F1508>
