Frame,Chorea Label File 1,Chorea Label File 2,Issue
52127,1,2,Mismatch
52128,1,2,Mismatch
52129,1,2,Mismatch
52130,1,2,Mismatch
52131,1,2,Mismatch
52132,1,2,Mismatch
52133,1,2,Mismatch
90413,0,1,Mismatch
90414,0,1,Mismatch
90415,0,1,Mismatch
90416,0,1,Mismatch
90417,0,1,Mismatch
90418,0,1,Mismatch
90419,0,1,Mismatch
90420,0,1,Mismatch
90421,0,1,Mismatch
90422,0,1,Mismatch
90423,0,1,Mismatch
90424,0,1,Mismatch
90425,0,1,Mismatch
90426,0,1,Mismatch
90427,0,1,Mismatch
90428,0,1,Mismatch
90429,0,1,Mismatch
90430,0,1,Mismatch
90431,0,1,Mismatch
90432,0,1,Mismatch
90433,0,1,Mismatch
90434,0,1,Mismatch
90435,0,1,Mismatch
90436,0,1,Mismatch
90437,0,1,Mismatch
90438,0,1,Mismatch
90439,0,1,Mismatch
90440,0,1,Mismatch
90441,0,1,Mismatch
90442,0,1,Mismatch
90443,0,1,Mismatch
90444,0,1,Mismatch
90445,0,1,Mismatch
90446,0,1,Mismatch
90447,0,1,Mismatch
90448,0,1,Mismatch
90449,0,1,Mismatch
90450,0,1,Mismatch
90451,0,1,Mismatch
90456,1,-9,Mismatch
90457,1,3,Mismatch
90458,1,3,Mismatch
90459,1,3,Mismatch
90460,1,3,Mismatch
90461,1,3,Mismatch
90462,1,3,Mismatch
90463,1,3,Mismatch
90464,1,3,Mismatch
90465,1,3,Mismatch
90466,1,3,Mismatch
90467,1,3,Mismatch
90468,1,3,Mismatch
90469,1,3,Mismatch
90470,1,3,Mismatch
90515,1,3,Mismatch
90516,1,3,Mismatch
90517,1,3,Mismatch
90518,1,3,Mismatch
90519,1,3,Mismatch
90520,1,3,Mismatch
90521,1,3,Mismatch
90522,1,3,Mismatch
90523,1,3,Mismatch
90524,1,3,Mismatch
90525,1,3,Mismatch
90526,1,3,Mismatch
90527,1,3,Mismatch
90528,1,3,Mismatch
90529,1,3,Mismatch
90530,1,3,Mismatch
90531,1,3,Mismatch
90532,1,3,Mismatch
90533,1,3,Mismatch
90534,1,3,Mismatch
90535,1,3,Mismatch
90536,1,3,Mismatch
90537,0,3,Mismatch
90538,0,3,Mismatch
90539,0,3,Mismatch
90540,0,3,Mismatch
90541,0,3,Mismatch
90542,0,3,Mismatch
90543,0,3,Mismatch
90544,0,3,Mismatch
90545,0,3,Mismatch
90546,0,3,Mismatch
90547,0,3,Mismatch
90548,0,3,Mismatch
90549,0,3,Mismatch
90550,0,3,Mismatch
90551,0,3,Mismatch
90552,0,3,Mismatch
90553,0,3,Mismatch
90554,0,3,Mismatch
90555,0,3,Mismatch
90556,0,3,Mismatch
90557,0,3,Mismatch
90558,0,3,Mismatch
90559,0,3,Mismatch
90560,0,3,Mismatch
90561,0,3,Mismatch
90562,0,3,Mismatch
90563,0,3,Mismatch
90564,0,3,Mismatch
90565,0,3,Mismatch
90566,0,3,Mismatch
90567,0,3,Mismatch
90568,0,3,Mismatch
90569,0,3,Mismatch
90570,0,3,Mismatch
95102,0,1,Mismatch
95103,0,1,Mismatch
95104,0,1,Mismatch
95105,0,1,Mismatch
95106,0,1,Mismatch
95107,0,1,Mismatch
95108,0,1,Mismatch
95109,0,1,Mismatch
95110,0,1,Mismatch
95111,0,1,Mismatch
95112,0,1,Mismatch
95113,0,1,Mismatch
95114,0,1,Mismatch
95115,0,1,Mismatch
95116,0,1,Mismatch
95117,0,1,Mismatch
95118,0,1,Mismatch
95119,0,1,Mismatch
95120,0,1,Mismatch
95121,0,1,Mismatch
95122,0,1,Mismatch
95123,0,1,Mismatch
95124,0,1,Mismatch
95125,0,1,Mismatch
95126,0,1,Mismatch
95127,0,1,Mismatch
95128,0,1,Mismatch
95129,0,1,Mismatch
95130,0,1,Mismatch
95131,0,1,Mismatch
95132,0,1,Mismatch
95133,0,1,Mismatch
95134,0,1,Mismatch
95135,0,1,Mismatch
95136,0,1,Mismatch
95137,0,1,Mismatch
95138,0,1,Mismatch
95139,0,1,Mismatch
95140,0,1,Mismatch
95141,0,1,Mismatch
95142,0,1,Mismatch
95847,0,-9,Mismatch
95848,0,-9,Mismatch
95849,0,-9,Mismatch
95850,0,2,Mismatch
95851,0,2,Mismatch
95852,0,2,Mismatch
95853,0,2,Mismatch
95854,0,2,Mismatch
95855,0,2,Mismatch
95856,0,2,Mismatch
95857,0,2,Mismatch
95858,0,2,Mismatch
95859,0,2,Mismatch
95860,0,2,Mismatch
95861,0,2,Mismatch
95862,0,2,Mismatch
95863,0,2,Mismatch
95864,0,2,Mismatch
95865,0,2,Mismatch
95866,0,2,Mismatch
95867,0,2,Mismatch
95868,0,2,Mismatch
95869,0,2,Mismatch
95870,0,2,Mismatch
95871,0,2,Mismatch
95872,0,2,Mismatch
95873,0,2,Mismatch
95874,0,2,Mismatch
95875,0,2,Mismatch
95876,0,2,Mismatch
95877,0,2,Mismatch
95878,0,2,Mismatch
95879,0,2,Mismatch
95880,0,2,Mismatch
95881,0,2,Mismatch
95882,0,2,Mismatch
95883,0,2,Mismatch
95884,0,2,Mismatch
95885,0,2,Mismatch
95886,0,2,Mismatch
95887,0,2,Mismatch
95888,0,2,Mismatch
95889,0,2,Mismatch
95890,0,2,Mismatch
95891,0,2,Mismatch
95892,0,2,Mismatch
95893,0,2,Mismatch
95894,0,2,Mismatch
95895,0,2,Mismatch
95896,0,2,Mismatch
95897,0,2,Mismatch
95898,0,2,Mismatch
95899,0,2,Mismatch
95900,0,2,Mismatch
95901,0,2,Mismatch
95902,0,2,Mismatch
95903,0,2,Mismatch
95904,0,2,Mismatch
95905,0,2,Mismatch
95906,0,2,Mismatch
95907,0,2,Mismatch
95908,0,2,Mismatch
95909,0,2,Mismatch
95910,0,2,Mismatch
95911,0,2,Mismatch
95912,0,-9,Mismatch
95938,3,0,Mismatch
96007,3,-9,Mismatch
96008,3,-9,Mismatch
96009,3,-9,Mismatch
96010,3,-9,Mismatch
96011,3,-9,Mismatch
96012,3,-9,Mismatch
96013,3,-9,Mismatch
113547,-9,1,Mismatch
113548,-9,1,Mismatch
113549,-9,1,Mismatch
113550,-9,1,Mismatch
113551,-9,1,Mismatch
113552,-9,1,Mismatch
113553,-9,1,Mismatch
113554,-9,1,Mismatch
113555,-9,1,Mismatch
113556,-9,1,Mismatch
113557,-9,1,Mismatch
113558,-9,1,Mismatch
113559,-9,1,Mismatch
113560,-9,1,Mismatch
113561,-9,1,Mismatch
113562,-9,1,Mismatch
113563,-9,1,Mismatch
113564,-9,1,Mismatch
113565,-9,1,Mismatch
113566,-9,1,Mismatch
113567,-9,1,Mismatch
113568,-9,1,Mismatch
113569,-9,1,Mismatch
113570,-9,1,Mismatch
113571,-9,1,Mismatch
113572,-9,1,Mismatch
113573,-9,1,Mismatch
113574,-9,1,Mismatch
113905,-9,0,Mismatch
113906,-9,0,Mismatch
113907,-9,0,Mismatch
113908,-9,0,Mismatch
113909,-9,0,Mismatch
113910,-9,0,Mismatch
113911,-9,0,Mismatch
113912,-9,0,Mismatch
113913,-9,0,Mismatch
113914,-9,0,Mismatch
113915,-9,0,Mismatch
113916,-9,0,Mismatch
113917,-9,0,Mismatch
113918,-9,0,Mismatch
113919,-9,0,Mismatch
113920,-9,0,Mismatch
113921,-9,0,Mismatch
113922,-9,0,Mismatch
113923,-9,0,Mismatch
113924,-9,0,Mismatch
113925,-9,0,Mismatch
113926,-9,0,Mismatch
113927,-9,0,Mismatch
113928,-9,0,Mismatch
113929,-9,0,Mismatch
113930,-9,0,Mismatch
113931,-9,0,Mismatch
113932,-9,0,Mismatch
113933,-9,0,Mismatch
113934,-9,0,Mismatch
113935,-9,0,Mismatch
113936,-9,0,Mismatch
113937,-9,0,Mismatch
113938,-9,0,Mismatch
113939,-9,0,Mismatch
113940,-9,0,Mismatch
113941,-9,0,Mismatch
113942,-9,0,Mismatch
113943,-9,0,Mismatch
113944,-9,0,Mismatch
113945,-9,0,Mismatch
113946,-9,0,Mismatch
113947,-9,0,Mismatch
113948,-9,0,Mismatch
113949,-9,0,Mismatch
113950,-9,0,Mismatch
113951,-9,0,Mismatch
113952,-9,0,Mismatch
113953,-9,0,Mismatch
113954,-9,0,Mismatch
113955,-9,0,Mismatch
113956,-9,0,Mismatch
113957,-9,0,Mismatch
113958,-9,0,Mismatch
113959,-9,0,Mismatch
113960,-9,0,Mismatch
113961,-9,0,Mismatch
113962,-9,0,Mismatch
113963,-9,0,Mismatch
113964,-9,0,Mismatch
113965,-9,0,Mismatch
113966,-9,0,Mismatch
113967,-9,0,Mismatch
113968,-9,0,Mismatch
113969,-9,0,Mismatch
113970,-9,0,Mismatch
113971,-9,0,Mismatch
113972,-9,0,Mismatch
113973,-9,0,Mismatch
113974,-9,0,Mismatch
113975,-9,0,Mismatch
113976,-9,0,Mismatch
113977,-9,0,Mismatch
113978,-9,0,Mismatch
113979,-9,0,Mismatch
113980,-9,0,Mismatch
113981,-9,0,Mismatch
113982,-9,0,Mismatch
113983,-9,0,Mismatch
113984,-9,0,Mismatch
113985,-9,0,Mismatch
113986,-9,0,Mismatch
113987,-9,0,Mismatch
113988,-9,0,Mismatch
113989,-9,0,Mismatch
113990,-9,0,Mismatch
113991,-9,0,Mismatch
113992,-9,0,Mismatch
113993,-9,0,Mismatch
113994,-9,0,Mismatch
113995,-9,0,Mismatch
113996,-9,0,Mismatch
113997,-9,0,Mismatch
113998,-9,0,Mismatch
113999,-9,0,Mismatch
114415,0,1,Mismatch
114416,0,1,Mismatch
114417,0,1,Mismatch
114418,0,1,Mismatch
114419,0,1,Mismatch
114765,0,2,Mismatch
114766,0,2,Mismatch
114767,0,2,Mismatch
114768,0,2,Mismatch
114769,0,2,Mismatch
114770,0,2,Mismatch
114771,0,2,Mismatch
114772,0,2,Mismatch
114773,0,2,Mismatch
114774,0,2,Mismatch
114775,0,2,Mismatch
114776,0,2,Mismatch
114777,0,2,Mismatch
114778,0,2,Mismatch
114779,0,2,Mismatch
114780,0,2,Mismatch
114781,0,2,Mismatch
114782,0,2,Mismatch
114783,0,2,Mismatch
114784,0,2,Mismatch
114785,0,2,Mismatch
114786,0,2,Mismatch
114787,0,2,Mismatch
114788,0,2,Mismatch
114789,0,2,Mismatch
114790,0,2,Mismatch
114791,0,2,Mismatch
114792,0,2,Mismatch
114793,0,2,Mismatch
114794,0,2,Mismatch
114795,0,2,Mismatch
114796,0,2,Mismatch
114797,0,2,Mismatch
114798,0,2,Mismatch
114799,0,2,Mismatch
114800,0,2,Mismatch
114801,0,2,Mismatch
114802,0,2,Mismatch
114803,0,2,Mismatch
114804,0,2,Mismatch
114805,0,2,Mismatch
114806,0,2,Mismatch
114807,0,2,Mismatch
114808,0,2,Mismatch
114809,0,2,Mismatch
115024,0,-9,Mismatch
116238,0,3,Mismatch
116239,0,3,Mismatch
116240,0,3,Mismatch
116241,0,3,Mismatch
116242,0,3,Mismatch
116243,0,3,Mismatch
116244,0,3,Mismatch
116245,0,3,Mismatch
116246,0,3,Mismatch
116247,0,3,Mismatch
116248,0,3,Mismatch
116249,0,3,Mismatch
116250,0,3,Mismatch
116251,0,3,Mismatch
116252,0,3,Mismatch
116253,0,3,Mismatch
116254,0,3,Mismatch
116255,0,3,Mismatch
116256,0,3,Mismatch
116257,0,3,Mismatch
116258,0,3,Mismatch
116259,0,3,Mismatch
116260,0,3,Mismatch
116261,0,3,Mismatch
116262,0,3,Mismatch
116263,0,3,Mismatch
116264,0,3,Mismatch
116265,0,3,Mismatch
116266,0,3,Mismatch
116267,0,3,Mismatch
116268,0,3,Mismatch
116269,0,3,Mismatch
116270,0,3,Mismatch
116271,0,3,Mismatch
116272,0,3,Mismatch
116273,0,3,Mismatch
116274,0,3,Mismatch
116275,0,3,Mismatch
116276,0,3,Mismatch
116277,0,3,Mismatch
116278,0,3,Mismatch
116279,0,3,Mismatch
116280,0,3,Mismatch
116281,0,3,Mismatch
116282,0,3,Mismatch
116283,0,3,Mismatch
116284,0,3,Mismatch
116285,0,3,Mismatch
116286,0,3,Mismatch
116287,0,3,Mismatch
116288,0,3,Mismatch
116289,0,3,Mismatch
116290,0,3,Mismatch
116291,0,3,Mismatch
116292,0,3,Mismatch
116293,0,3,Mismatch
116294,0,3,Mismatch
116295,0,3,Mismatch
116296,0,3,Mismatch
116322,0,2,Mismatch
116323,0,2,Mismatch
116324,0,2,Mismatch
116325,0,2,Mismatch
116326,0,2,Mismatch
116327,0,2,Mismatch
116328,0,2,Mismatch
116329,0,2,Mismatch
116330,0,2,Mismatch
116331,0,2,Mismatch
116332,0,2,Mismatch
116333,0,2,Mismatch
116334,0,2,Mismatch
116335,0,2,Mismatch
116336,0,2,Mismatch
116337,0,2,Mismatch
116338,0,2,Mismatch
116339,0,2,Mismatch
116340,0,2,Mismatch
116341,0,2,Mismatch
116342,0,2,Mismatch
116343,0,2,Mismatch
116344,0,2,Mismatch
116345,0,2,Mismatch
116346,0,2,Mismatch
116347,0,2,Mismatch
116348,0,2,Mismatch
116349,0,2,Mismatch
116350,0,2,Mismatch
116351,0,2,Mismatch
116352,0,2,Mismatch
116353,0,2,Mismatch
116354,0,2,Mismatch
116355,0,2,Mismatch
116356,0,2,Mismatch
116357,0,2,Mismatch
116358,0,2,Mismatch
116359,0,2,Mismatch
116360,0,2,Mismatch
116361,0,2,Mismatch
116362,0,2,Mismatch
116363,0,2,Mismatch
116364,0,2,Mismatch
116365,0,2,Mismatch
116366,0,2,Mismatch
116367,0,2,Mismatch
116368,0,2,Mismatch
116369,0,2,Mismatch
116370,0,2,Mismatch
116371,0,2,Mismatch
116372,0,2,Mismatch
116373,0,2,Mismatch
116374,0,2,Mismatch
116375,0,2,Mismatch
116376,0,2,Mismatch
116377,0,2,Mismatch
116378,0,2,Mismatch
116379,0,2,Mismatch
116380,0,2,Mismatch
116381,0,2,Mismatch
116382,0,2,Mismatch
116383,0,2,Mismatch
116384,0,2,Mismatch
116385,0,2,Mismatch
116386,0,2,Mismatch
116411,0,2,Mismatch
116412,0,2,Mismatch
116413,0,2,Mismatch
116414,0,2,Mismatch
116415,0,2,Mismatch
116416,0,2,Mismatch
116417,0,2,Mismatch
116418,0,2,Mismatch
116419,0,2,Mismatch
116420,0,2,Mismatch
116421,0,2,Mismatch
116422,0,2,Mismatch
116423,0,2,Mismatch
116424,0,2,Mismatch
116425,0,2,Mismatch
116426,0,2,Mismatch
116427,0,2,Mismatch
116428,0,2,Mismatch
116429,0,2,Mismatch
116430,0,2,Mismatch
116431,0,2,Mismatch
116432,0,2,Mismatch
116433,0,2,Mismatch
116434,0,2,Mismatch
116435,0,2,Mismatch
116436,0,2,Mismatch
116437,0,2,Mismatch
116438,0,2,Mismatch
116439,0,2,Mismatch
116440,0,2,Mismatch
116441,0,2,Mismatch
116442,0,2,Mismatch
116443,0,2,Mismatch
116444,0,2,Mismatch
116445,0,2,Mismatch
116446,0,2,Mismatch
116447,0,2,Mismatch
116448,0,2,Mismatch
116449,0,2,Mismatch
116450,0,2,Mismatch
116451,0,2,Mismatch
116452,0,2,Mismatch
116453,0,2,Mismatch
116454,0,2,Mismatch
116455,0,2,Mismatch
116456,0,2,Mismatch
116457,0,2,Mismatch
116458,0,2,Mismatch
116459,0,2,Mismatch
116460,0,2,Mismatch
116461,0,2,Mismatch
116462,0,2,Mismatch
116463,0,2,Mismatch
116464,1,2,Mismatch
116465,1,2,Mismatch
116466,1,2,Mismatch
116467,1,2,Mismatch
116468,1,2,Mismatch
116469,1,2,Mismatch
116470,1,2,Mismatch
116471,1,2,Mismatch
116472,1,2,Mismatch
116473,1,2,Mismatch
116474,1,2,Mismatch
116475,1,2,Mismatch
116476,1,2,Mismatch
116477,1,2,Mismatch
116478,1,2,Mismatch
116479,1,2,Mismatch
116480,1,2,Mismatch
116481,1,2,Mismatch
116482,1,2,Mismatch
116483,1,2,Mismatch
116484,1,2,Mismatch
116485,1,2,Mismatch
116486,1,2,Mismatch
116487,1,2,Mismatch
116488,1,2,Mismatch
116489,1,2,Mismatch
116490,1,2,Mismatch
116491,1,2,Mismatch
116492,1,2,Mismatch
116493,1,2,Mismatch
116494,1,2,Mismatch
116495,1,2,Mismatch
116496,1,2,Mismatch
116497,1,2,Mismatch
116498,1,2,Mismatch
116499,1,2,Mismatch
116500,1,2,Mismatch
116501,1,2,Mismatch
116502,1,2,Mismatch
116503,1,2,Mismatch
116504,1,2,Mismatch
116505,1,2,Mismatch
116506,1,2,Mismatch
116507,1,2,Mismatch
116508,1,2,Mismatch
116509,1,2,Mismatch
116510,1,2,Mismatch
116511,1,2,Mismatch
116512,1,2,Mismatch
116513,1,2,Mismatch
116514,1,2,Mismatch
116515,1,2,Mismatch
116516,1,2,Mismatch
116517,1,3,Mismatch
116518,1,3,Mismatch
116519,1,3,Mismatch
116520,1,3,Mismatch
116521,1,3,Mismatch
116522,1,3,Mismatch
116523,1,3,Mismatch
116524,1,3,Mismatch
116525,1,3,Mismatch
116526,1,3,Mismatch
116527,1,3,Mismatch
116528,1,3,Mismatch
116529,1,3,Mismatch
116530,1,3,Mismatch
116531,1,3,Mismatch
116532,1,3,Mismatch
116533,1,3,Mismatch
116534,1,3,Mismatch
116535,1,3,Mismatch
116536,1,3,Mismatch
116537,1,3,Mismatch
116538,1,3,Mismatch
116539,1,3,Mismatch
116540,1,3,Mismatch
116541,1,3,Mismatch
116755,-9,3,Mismatch
116756,-9,3,Mismatch
116757,-9,3,Mismatch
116758,-9,3,Mismatch
116759,-9,3,Mismatch
116760,-9,3,Mismatch
116761,-9,3,Mismatch
116762,-9,3,Mismatch
116763,-9,3,Mismatch
116764,-9,3,Mismatch
116765,-9,3,Mismatch
116766,-9,3,Mismatch
116767,-9,3,Mismatch
116768,-9,3,Mismatch
116769,-9,3,Mismatch
116770,-9,3,Mismatch
116771,-9,3,Mismatch
116772,-9,3,Mismatch
116773,-9,2,Mismatch
116774,-9,2,Mismatch
116775,-9,2,Mismatch
116776,-9,2,Mismatch
116777,-9,2,Mismatch
116778,-9,2,Mismatch
116779,-9,2,Mismatch
116780,-9,2,Mismatch
116781,0,2,Mismatch
116782,0,2,Mismatch
116783,0,2,Mismatch
116784,0,2,Mismatch
116785,0,2,Mismatch
116786,0,2,Mismatch
116787,0,2,Mismatch
116788,0,2,Mismatch
116789,0,2,Mismatch
116790,0,2,Mismatch
116791,0,2,Mismatch
116792,0,2,Mismatch
116793,0,2,Mismatch
116794,0,2,Mismatch
116795,0,2,Mismatch
116796,0,2,Mismatch
116797,0,2,Mismatch
116798,0,2,Mismatch
116799,0,2,Mismatch
116800,0,2,Mismatch
116827,0,3,Mismatch
116828,0,3,Mismatch
116829,0,3,Mismatch
116830,0,3,Mismatch
116831,0,3,Mismatch
116832,0,3,Mismatch
116833,0,3,Mismatch
116834,0,3,Mismatch
116835,0,3,Mismatch
116836,0,3,Mismatch
116837,0,3,Mismatch
116838,0,3,Mismatch
116839,0,3,Mismatch
116840,0,3,Mismatch
116841,0,3,Mismatch
116842,0,3,Mismatch
116843,0,3,Mismatch
116844,0,3,Mismatch
116845,0,3,Mismatch
116846,0,3,Mismatch
116847,0,3,Mismatch
116848,0,3,Mismatch
116849,0,3,Mismatch
116850,0,3,Mismatch
116851,0,3,Mismatch
116852,0,3,Mismatch
116853,0,3,Mismatch
116854,0,3,Mismatch
116855,0,3,Mismatch
116856,0,3,Mismatch
116857,0,3,Mismatch
116858,0,3,Mismatch
116859,0,3,Mismatch
116860,0,3,Mismatch
116861,0,3,Mismatch
116862,0,3,Mismatch
116863,0,3,Mismatch
116864,0,3,Mismatch
116865,0,3,Mismatch
116866,0,3,Mismatch
116867,0,3,Mismatch
116868,0,3,Mismatch
116869,0,3,Mismatch
116870,0,3,Mismatch
116871,0,3,Mismatch
116910,0,2,Mismatch
116911,0,2,Mismatch
116912,0,2,Mismatch
116913,0,2,Mismatch
116914,0,2,Mismatch
116915,0,2,Mismatch
116916,0,2,Mismatch
116917,0,2,Mismatch
116918,0,2,Mismatch
116919,0,2,Mismatch
116920,0,2,Mismatch
116921,0,2,Mismatch
116922,0,2,Mismatch
116923,0,2,Mismatch
116924,0,2,Mismatch
116925,0,2,Mismatch
116926,0,2,Mismatch
116927,0,2,Mismatch
116928,0,2,Mismatch
116929,0,2,Mismatch
116930,0,2,Mismatch
116931,0,2,Mismatch
116932,0,2,Mismatch
116933,0,2,Mismatch
116934,0,2,Mismatch
116935,0,2,Mismatch
116936,0,2,Mismatch
116937,0,2,Mismatch
116938,0,2,Mismatch
116939,0,2,Mismatch
116940,0,2,Mismatch
116941,0,2,Mismatch
116942,0,2,Mismatch
116943,0,2,Mismatch
116944,0,2,Mismatch
116945,0,2,Mismatch
116946,0,2,Mismatch
116947,0,2,Mismatch
116948,0,2,Mismatch
116949,0,1,Mismatch
116950,0,1,Mismatch
116951,0,1,Mismatch
116952,0,1,Mismatch
116953,0,1,Mismatch
116954,0,1,Mismatch
116955,0,1,Mismatch
116956,0,1,Mismatch
116957,0,1,Mismatch
116958,0,1,Mismatch
116959,0,1,Mismatch
116960,0,1,Mismatch
116961,0,1,Mismatch
116962,0,1,Mismatch
116963,0,1,Mismatch
116964,0,1,Mismatch
116965,0,1,Mismatch
116966,0,1,Mismatch
116967,0,1,Mismatch
116968,0,1,Mismatch
116969,0,1,Mismatch
116970,0,1,Mismatch
116971,0,1,Mismatch
116972,0,1,Mismatch
117208,0,2,Mismatch
117209,0,2,Mismatch
117210,0,2,Mismatch
117211,0,2,Mismatch
117212,0,2,Mismatch
117213,0,2,Mismatch
117214,1,2,Mismatch
117215,1,2,Mismatch
117216,1,2,Mismatch
117217,1,2,Mismatch
117218,1,2,Mismatch
117219,1,2,Mismatch
117220,1,2,Mismatch
117221,1,2,Mismatch
117222,1,2,Mismatch
117223,1,2,Mismatch
117224,1,2,Mismatch
117225,1,2,Mismatch
117226,1,2,Mismatch
117227,1,2,Mismatch
117228,1,2,Mismatch
117229,1,2,Mismatch
117230,1,2,Mismatch
117231,1,2,Mismatch
117232,1,2,Mismatch
117233,1,2,Mismatch
117234,1,2,Mismatch
117235,1,2,Mismatch
117236,1,2,Mismatch
117237,1,2,Mismatch
117238,1,2,Mismatch
117239,1,2,Mismatch
117240,1,2,Mismatch
117241,1,2,Mismatch
117242,1,2,Mismatch
117243,1,2,Mismatch
117244,1,2,Mismatch
117245,1,2,Mismatch
117246,1,2,Mismatch
117247,1,2,Mismatch
117248,1,2,Mismatch
117249,1,2,Mismatch
117250,1,2,Mismatch
117251,1,2,Mismatch
117252,1,2,Mismatch
117253,1,2,Mismatch
117254,1,2,Mismatch
117255,1,2,Mismatch
117256,1,2,Mismatch
117811,-9,4,Mismatch
117812,-9,4,Mismatch
117813,-9,4,Mismatch
117814,-9,4,Mismatch
117815,-9,4,Mismatch
117816,-9,4,Mismatch
117817,-9,4,Mismatch
117818,-9,4,Mismatch
117819,-9,4,Mismatch
117820,-9,4,Mismatch
117821,-9,4,Mismatch
117822,-9,4,Mismatch
117823,-9,4,Mismatch
117824,-9,4,Mismatch
117825,-9,4,Mismatch
117826,-9,4,Mismatch
117827,-9,4,Mismatch
117828,-9,4,Mismatch
117829,-9,4,Mismatch
117830,-9,4,Mismatch
117831,-9,4,Mismatch
117853,-9,2,Mismatch
117854,-9,2,Mismatch
117855,-9,2,Mismatch
117856,-9,2,Mismatch
117857,-9,2,Mismatch
117858,-9,2,Mismatch
117859,-9,2,Mismatch
117860,-9,2,Mismatch
117861,-9,2,Mismatch
117862,-9,2,Mismatch
117863,-9,2,Mismatch
117864,-9,2,Mismatch
117865,-9,2,Mismatch
117866,-9,2,Mismatch
117867,-9,2,Mismatch
117868,-9,2,Mismatch
117869,-9,2,Mismatch
117870,-9,2,Mismatch
117871,-9,2,Mismatch
117872,-9,2,Mismatch
117873,-9,2,Mismatch
117874,-9,2,Mismatch
117875,-9,2,Mismatch
117876,-9,2,Mismatch
117877,-9,2,Mismatch
117878,-9,2,Mismatch
117879,-9,2,Mismatch
117880,-9,2,Mismatch
117881,-9,2,Mismatch
117882,-9,2,Mismatch
117883,-9,2,Mismatch
117884,-9,2,Mismatch
117984,-9,0,Mismatch
117985,-9,0,Mismatch
117986,-9,0,Mismatch
117987,-9,0,Mismatch
117988,-9,0,Mismatch
117989,-9,0,Mismatch
117990,-9,0,Mismatch
117991,-9,0,Mismatch
117992,-9,0,Mismatch
